,rating,year,id,title,imdbid
1742,3,1975,3668,"Mirror, The",0072443
1743,3,1975,3799,Dog Day Afternoon,0072890
1744,3,1975,4284,"Story of O, The",0073115
1745,3,1975,4517,Nashville,0073440
1746,0,1975,5798,Dolemite,0072895
1747,1,1975,5963,Zorro,0072448
1748,1,1975,6564,Terror of Mechagodzilla,0073373
1749,0,1975,6654,A boy and His Dog,0072730
1750,3,1975,6799,Switchblade Sisters,0073778
1751,3,1975,6900,Blonde in Black Leather,0073598
1752,3,1975,7008,Emmanuelle II,0072933
1753,3,1975,7170,Deep Red,0073582
1754,3,1975,7238,"Sal&ograve; o le 120 giornate di Sodoma [Salo, or the 120 Days of Sodom]",0073650
1755,3,1975,7252,Katie Tippel,0073233
1756,3,1975,7318,Love and Death,0073312
1757,1,1975,8958,Inserts,0073172
1758,3,1975,9160,Death Race 2000,0072856
1759,3,1975,9217,Numero deux,0073471
1760,1,1975,9559,Flatfoot in Hong Kong,0073541
1761,2,1975,9730,Mandingo,0073349
1762,1,1975,9823,"Count of Monte-Cristo, The",0072824
1763,3,1975,10344,L&#39;histoire d&#39;Ad&egrave;le H.,0073114
1764,3,1975,10450,Cleopatra Jones and the Casino of Gold,0072791
1765,2,1975,10466,Supervixens,0073768
1766,2,1975,10505,Dr. Minx,0072905
1767,0,1975,10587,"Sheba, Baby",0073697
1768,1,1975,10823,Ecstasy of the Black Rose,0285663
1769,3,1976,219,Assault on Precinct 13,0074156
1770,3,1976,457,Carrie,0074285
1771,2,1976,967,"Outlaw Josey Wales, The",0075029
1772,1,1976,1423,"Man Who Fell to Earth, The",0074851
1773,3,1976,1287,"Omen, The",0075005
1774,2,1976,1393,Logan&#39;s Run,0074812
1775,3,1976,1401,Network,0074958
1776,1,1976,2223,Taxi Driver,0075314
1777,1,1976,2267,Rocky,0075148
1778,1,1976,2367,Silent Movie,0075222
1779,1,1976,2530,Les Douze Travaux d&#146;Ast&eacute;rix (the Twelve Tasks of Asterix),0072901
1780,3,1976,2640,Bugsy Malone,0074256
1781,3,1976,2672,Sparkle,0075249
1782,1,1976,2683,Revenge Of The Cheerleaders,0075137
1783,3,1976,2949,Murder by Death,0074937
1784,1,1976,2974,Sebastiane,0075177
1785,3,1976,3190,In the Realm of the Senses,0074102
1786,1,1976,3417,Marathon Man,0074860
1787,0,1976,3722,A Star Is Born,0075265
1788,3,1976,3879,Small Change,0074152
1789,3,1976,4185,"Little Girl Who Lives Down the Lane, The",0074806
1790,1,1976,4612,Il secondo tragico Fantozzi,0075178
1791,3,1976,4615,Family Plot,0074512
1792,1,1976,5706,Silver Streak,0075223
1793,0,1976,6505,"Desert of the Tartars, The",0074400
1794,1,1976,7183,All the President&#39;s Men,0074119
1795,1,1976,7405,Pascual Duarte,0073518
1796,1,1976,8161,"Town That Dreaded Sundown, The",0075342
1797,1,1976,8271,"Tenant, The",0074811
1798,1,1976,8541,Az otodik pecset,0075467
1799,3,1976,8628,"Gumball Rally, The",0074597
1800,1,1976,9152,Two-Minute Warning,0075359
1801,0,1976,9297,Allegro non troppo,0074121
1802,1,1976,9387,Keoma,0074740
1803,0,1976,9644,Canoa: A Shameful Memory,0131335
1804,2,1976,9731,Drum,0074437
1805,1,1976,9732,Mandinga,0074855
1806,2,1976,9733,Emmanuelle bianca e nera,0074471
1807,3,1976,10201,Freaky Friday,0076054
1808,1,1976,10287,Charlies Angels,0073972
1809,3,1976,10469,Up!,0075376
1810,2,1976,11090,L&#39;innocente,0074686
1811,1,1977,669,Star Wars,0076759
1812,3,1977,688,Sluzhebnyy roman,0076727
1813,3,1977,693,"Turning Point, The",0076843
1814,3,1977,862,Julia,0076245
1815,1,1977,911,Saturday Night Fever,0076666
1816,0,1977,1063,"Many Adventures of Winnie the Pooh, The",0076363
1817,3,1977,1217,"Rescuers, The",0076618
1818,0,1977,1477,Stroszek,0075276
1819,3,1977,1469,Annie Hall,0075686
1820,3,1977,1687,"Goodbye Girl, The",0076095
1821,1,1977,1710,Soldaat van Oranje,0076734
1822,3,1977,1857,Suspiria,0076786
1823,3,1977,2524,3 Women,0075612
1824,3,1977,2534,House,0076162
1825,2,1977,3366,A Special Day,0076085
1826,1,1977,2983,A Bridge Too Far,0075784
1827,2,1977,3216,"Devil, Probably, The",0075938
1828,1,1977,3248,ABBA: The Movie,0075617
1829,3,1977,3567,Death Trap!,0074455
1830,1,1977,3610,Close Encounters of the Third Kind,0075860
1831,3,1977,3720,A Little Night Music,0076319
1832,1,1977,3952,"Man Who Loved Women, The",0076155
1833,0,1977,4147,Eraserhead,0074486
1834,3,1977,4200,"Sentinel, The",0076683
1835,0,1977,4452,"36 Crazy Fists, The",0076661
1836,1,1977,4474,High Anxiety,0076141
1837,3,1977,4936,"Haunting of Julia, The",0074611
1838,3,1977,9184,Slap Shot,0076723
1839,0,1977,5694,Damnation Alley,0075909
1840,1,1977,5723,"Spy Who Loved Me, The",0076752
1841,1,1977,7034,Martin,0077914
1842,3,1977,7195,"Hills Have Eyes, The",0077681
1843,3,1977,7250,Desperate Living,0075936
1844,1,1977,7695,"Kentucky Fried Movie, The",0076257
1845,3,1977,7728,Kingdom of the Spiders,0076271
1846,1,1977,8401,Orca,0076504
1847,2,1977,8439,Pete&#39;s Dragon,0076538
1848,3,1977,8746,"Race for Your Life, Charlie Brown",0076591
1849,1,1977,8860,"Duelists, The",0075968
1850,3,1977,8985,Alucarda,0075666
1851,3,1977,9100,Bad,0075679
1852,3,1977,9113,Peppermint Soda,0075939
1853,3,1977,9211,Planet of Dinosaurs,0078089
1854,3,1977,9401,Rabid,0076590
1855,2,1977,9580,"Man in the Iron Mask, The",0074853
1856,0,1977,9623,Pumping Iron,0076578
1857,3,1977,9757,Emmanuelle 3,0077497
1858,3,1977,9759,Love Camp,0074548
1859,0,1977,9775,March or Die,0076175
1860,0,1977,10607,"Hobbit, The",0077687
1861,3,1977,10675,Emmett Otter&#39;s Jug-Band Christmas,0075988
1862,3,1978,238,Days of Heaven,0077405
1863,2,1978,303,Animal House,0077975
1864,0,1978,405,Quel maledetto treno blindato,0076584
1865,3,1978,515,H&ouml;stsonaten,0077711
1866,3,1978,753,Grease,0077631
1867,1,1978,1047,"Star Wars Holiday Special, The",0193524
1868,0,1978,1200,"Shout, The",0078259
1869,2,1978,1284,Damien: Omen II,0077394
1870,0,1978,1503,Dawn of the Dead,0077402
1871,3,1978,1658,Interiors,0077742
1872,1,1978,1999,Superman,0078346
1873,1,1978,2282,Watership Down,0078480
1874,2,1978,2584,Avalanche,0077189
1875,1,1978,2668,"Deer Hunter, The",0077416
1876,3,1978,2815,Halloween,0077651
1877,3,1978,2965,Death on the Nile,0077413
1878,3,1978,3048,Girlfriends,0077613
1879,3,1978,3391,A Woman Called Moses,0078509
1880,0,1978,3419,Midnight Express,0077928
1881,3,1978,4317,"Hound of the Baskervilles, The",0076161
1882,2,1978,4111,La cage aux folles,0077288
1883,0,1978,4721,Ringing Bell (Chirin no Suzu),0306646
1884,0,1978,4905,I Spit on Your Grave,0077713
1885,3,1978,5198,Within the Woods,0078503
1886,3,1978,5331,"Wiz, The",0078504
1887,3,1978,5548,Battlestar Galactica,0077215
1888,3,1978,6406,Foul Play,0077578
1889,1,1978,6638,Magic,0077889
1890,1,1978,6695,"Boys from Brazil, The",0077269
1891,2,1978,7223,Jaws 2,0077766
1892,3,1978,8160,Starcrash,0079946
1893,1,1978,8437,"Lord of the Rings, The",0077869
1894,2,1978,8701,Gray Lady Down,0077629
1895,2,1978,8721,Pretty Baby,0078111
1896,1,1978,8887,"Brink&#39;s Job, The",0077275
1897,0,1978,9227,"Driver, The",0077474
1898,0,1978,9518,Convoy,0077369
1899,0,1978,9560,Lo chiamavano Bulldozer,0077864
1900,3,1978,10068,Jubilee,0076240
1901,3,1978,10519,Someone&#39;s Watching Me,0078295
1902,3,1978,10575,Piranha,0078087
1903,1,1978,10611,"Last Waltz, The",0077838
1904,3,1978,10965,An Unmarried Woman,0078444
1905,3,1979,13,Alien,0078748
1906,1,1979,403,Manhattan,0079522
1907,1,1979,695,"Warriors, The",0080120
1908,3,1979,787,Life of Brian,0079470
1909,1,1979,846,"Frisco Kid, The",0079180
1910,3,1979,1020,Die Blechtrommel,0078875
1911,1,1979,1300,Star Trek: The Motion Picture,0079945
1912,2,1979,1222,All That Jazz,0078754
1913,2,1979,1699,Being There,0078841
1914,3,1979,1766,"Marriage of Maria Braun, The",0079095
1915,3,1979,2187,"In-Laws, The",0079336
1916,0,1979,2227,Apocalypse Now,0078788
1917,3,1979,2284,"China Syndrome, The",0078966
1918,1,1979,2327,"Jerk, The",0079367
1919,0,1979,2496,Nosferatu the Vampyre,0079641
1920,0,1979,3420,Escape from Alcatraz,0079116
1921,1,1979,3504,Moonraker,0079574
1922,1,1979,3667,Stalker,0079944
1923,1,1979,4599,Quadrophenia,0079766
1924,3,1979,4687,"Amityville Horror, The",0078767
1925,3,1979,4741,Rock &#39;n&#39; Roll High School,0079813
1926,0,1979,4766,L&#39;hypothese du tableau vole,0077707
1927,3,1979,4797,My Brilliant Career,0079596
1928,2,1979,5234,Time After Time,0080025
1929,3,1979,5415,Meatballs,0079540
1930,3,1979,5708,Angels&#39; Brigade,0078778
1931,3,1979,6280,"Bell Jar, The",0078843
1932,3,1979,6290,Mad Max,0079501
1933,1,1979,6870,Rocky II,0079817
1934,1,1979,7092,Phantasm,0079714
1935,0,1979,7233,"Black Hole, The",0078869
1936,3,1979,7636,Hair,0079261
1937,1,1979,7645,Kramer vs. Kramer,0079417
1938,3,1979,8168,Tourist Trap,0080040
1939,3,1979,8510,Rupan sansei: Kariosutoro no shiro,0079833
1940,1,1979,8516,Murder by Natural Causes,0079593
1941,2,1979,8987,"Muppet Movie, The",0079588
1942,1,1979,9404,Osenniy marafon,0079679
1943,0,1979,9417,Scum,0079871
1944,0,1979,9638,Buffet froid,0078913
1945,3,1979,9857,"North Avenue Irregulars, The",0079639
1946,1,1979,9876,"Rose, The",0079826
1947,3,1979,9966,Norma Rae,0079638
1948,2,1979,10470,Beneath the Valley of the Ultra-Vixens,0078846
1949,1,1979,11147,Retour &agrave; la bien-aim&eacute;e,0079797
1950,1,1980,208,"Blues Brothers, The",0080455
1951,3,1980,360,Fame,0080716
1952,0,1980,670,Star Wars: Episode V - The Empire Strikes Back,0080684
1953,3,1980,684,Moskva slezam ne verit,0079579
1954,3,1980,863,Nine to Five (9 to 5),0080319
1955,3,1980,873,Airplane!,0080339
1956,2,1980,930,"Shining, The",0081505
1957,1,1980,1437,Raging Bull,0081398
1958,3,1980,1223,Atlantic City,0080388
1959,3,1980,1472,La terrazza,0081616
1960,1,1980,1845,"Nude Bomb, The",0081249
1961,1,1980,1882,Loose Shoes,0076582
1962,1,1980,2068,Any Which Way You Can,0080377
1963,1,1980,2142,Resurrection,0081414
1964,1,1980,2278,Cannibal Holocaust,0078935
1965,3,1980,2377,Fade to Black,0080711
1966,3,1980,2484,"Fog, The",0080749
1967,3,1980,2799,Little Darlings,0081060
1968,3,1980,2883,Private Benjamin,0081375
1969,3,1980,3254,Xanadu,0081777
1970,0,1980,3427,Cruising,0080569
1971,3,1980,3673,"Pepi, Luci, Bom and Other Girls Like Mom",0081323
1972,3,1980,3858,Flash Gordon,0080745
1973,2,1980,3873,Somewhere in Time,0081534
1974,3,1980,3962,Can&#39;t Stop the Music,0080492
1975,3,1980,4282,Superman II,0081573
1976,3,1980,4569,Friday the 13th,0080761
1977,0,1980,4960,Heaven&#39;s Gate,0080855
1978,3,1980,5681,Coal Miner&#39;s Daughter,0080549
1979,0,1980,6395,"Blue Lagoon, The",0080453
1980,0,1980,6877,"Ninth Configuration, The",0081237
1981,2,1980,7192,Ordinary People,0081283
1982,2,1980,7307,Battle Beyond the Stars,0080421
1983,3,1980,7389,Nightmare City,0080931
1984,0,1980,7401,"Final Countdown, The",0080736
1985,0,1980,7987,"King and the Mockingbird, The",0079820
1986,3,1980,8116,"Mirror Crack&#39;d, The",0081163
1987,3,1980,8402,Maniac,0081114
1988,1,1980,8556,Indul a bakterhaz,0121403
1989,3,1980,8945,Popeye,0081353
1990,3,1980,9523,"Party, The",0082100
1991,3,1980,9781,American Gigolo,0080365
1992,0,1980,9819,Kagemusha,0080979
1993,3,1980,10430,Health,0079256
1994,2,1980,10875,Caddyshack,0080487
1995,3,1981,340,Raiders of the Lost Ark,0082971
1996,3,1981,744,Clash of the Titans,0082186
1997,0,1981,874,My Dinner With Andre,0082783
1998,3,1981,972,Ms. 45,0082776
1999,3,1981,1568,Rich and Famous,0082992
2000,0,1981,1197,Southern Comfort,0083111
2001,2,1981,1124,"Fox and the Hound, The",0082406
2002,0,1981,1427,Escape from New York,0082340
2003,1,1981,1081,History of the World: Part I,0082517
2004,3,1981,1646,"Woman Next Door, The",0082370
2005,3,1981,1707,Umrao Jaan,0083248
2006,1,1981,2053,Quest for Fire,0082484
2007,3,1981,2062,Polyester,0082926
2008,3,1981,2073,"Great Muppet Caper, The",0082474
2009,0,1981,2143,Das Boot,0082096
2010,3,1981,2533,Lady Chatterley&#39;s Lover,0082640
2011,3,1981,2667,Reds,0082979
2012,1,1981,2697,Time Bandits,0081633
2013,1,1981,2753,Outland,0082869
2014,2,1981,2873,An American Werewolf in London,0082010
2015,1,1981,3231,Heavy Metal,0082509
2016,2,1981,3549,Body Heat,0082089
2017,3,1981,3641,Mommy Dearest,0082766
2018,1,1981,3918,"Evil Dead, The",0083907
2019,3,1981,3976,Christiane F. - Wir Kinder vom Bahnhof Zoo,0082176
2020,1,1981,4009,Pennies from Heaven,0082894
2021,1,1981,4561,Looker,0082677
2022,2,1981,4572,Friday the 13th Part 2,0082418
2023,3,1981,4708,Halloween II,0082495
2024,2,1981,5325,Stripes,0083131
2025,3,1981,5338,Horror Planet,0084090
2026,3,1981,5378,"Howling, The",0082533
2027,3,1981,5955,For Your Eyes Only,0082398
2028,3,1981,6240,Der subjektive Faktor,0083137
2029,3,1981,6245,Il marchese del Grillo,0082714
2030,3,1981,6496,Gregory&#39;s Girl,0082477
2031,1,1981,6507,Chariots of Fire,0082158
2032,1,1981,6630,"Marva Collins Story, The",0082719
2033,3,1981,6865,Blow Out,0082085
2034,1,1981,6944,Dragonslayer,0082288
2035,3,1981,7221,...E tu vivrai nel terrore! L&#39;aldila (The Beyond),0082307
2036,3,1981,7362,Happy Birthday to Me,0082498
2037,0,1981,7477,La fuga de Segovia,0082424
2038,3,1981,7732,Shock Treatment,0083067
2039,1,1981,8180,Diva,0082269
2040,3,1981,8411,"Prowler, The",0082951
2041,3,1981,8413,Galaxy of Terror,0082431
2042,2,1981,8417,Ragtime,0082970
2043,1,1981,8502,Excalibur,0082348
2044,0,1981,8789,Thief,0083190
2045,1,1981,8837,On a Golden Pond,0082846
2046,1,1981,8973,Dead and Buried,0082242
2047,3,1981,9049,Absence of Malice,0081974
2048,0,1981,9158,"Masked Avengers, The",0082153
2049,1,1981,9416,Scanners,0081455
2050,0,1981,9728,Victory,0083284
2051,0,1981,9729,Nighthawks,0082817
2052,3,1981,9750,Cannibal Ferox,0082700
2053,1,1981,9809,Possession,0082933
2054,3,1981,10403,"Four Seasons, The",0082405
2055,3,1981,10496,Maeve,0277122
2056,2,1981,11284,My Bloody Valentine,0082782
2057,3,1982,231,Le Retour de Martin Guerre,0084589
2058,1,1982,234,Blade Runner,0083658
2059,1,1982,407,Conan the Barbarian,0082198
2060,3,1982,821,"Ladies and Gentlemen, the Fabulous Stains",0082639
2061,3,1982,851,Annie,0083564
2062,3,1982,896,Star Trek: The Wrath of Khan,0084726
2063,0,1982,1002,TRON,0084827
2064,3,1982,1003,Sophie&#39;s Choice,0084707
2065,1,1982,1035,"Dark Crystal, The",0083791
2066,3,1982,1510,"Secret of NIMH, The",0084649
2067,3,1982,1226,"Last Unicorn, The",0084237
2068,3,1982,1645,E.T.: The Extra-Terrestrial,0083866
2069,3,1982,1696,Liquid Sky,0085852
2070,0,1982,1861,"Thing, The",0084787
2071,3,1982,1881,Deathtrap,0083806
2072,1,1982,1896,"King of Comedy, The",0085794
2073,2,1982,1934,Fast Times at Ridgemont High,0083929
2074,2,1982,2241,"Draughtsman&#39;s Contract, The",0083851
2075,3,1982,2251,Smithereens,0084698
2076,3,1982,2298,"Come Back to the Five and Dime, Jimmy Dean, Jimmy Dean",0083745
2077,3,1982,2770,Cat People,0083722
2078,1,1982,2874,Tootsie,0084805
2079,3,1982,3034,Grease 2,0084021
2080,3,1982,3078,Fanny and Alexander,0083922
2081,3,1982,3105,"Slumber Party Massacre, The",0084695
2082,0,1982,3342,First Blood,0083944
2083,3,1982,3618,Forbidden World,0083959
2084,3,1982,3946,Godard&#39;s Passion,0084481
2085,2,1982,4005,Porky&#39;s,0084522
2086,0,1982,4079,Koyaanisqatsi,0085809
2087,3,1982,4124,"Best Little Whorehouse in Texas, The",0083642
2088,1,1982,4406,Diner,0083833
2089,3,1982,4544,Poltergeist,0084516
2090,0,1982,4564,Countryman,0083762
2091,3,1982,4573,Friday the 13th Part III,0083972
2092,0,1982,4584,Banana Joe,0082045
2093,3,1982,4844,Frances,0083967
2094,2,1982,5355,48 Hrs.,0083511
2095,0,1982,6068,Pink Floyd The Wall,0084503
2096,3,1982,6115,"Last American Virgin, The",0084234
2097,3,1982,6497,Finye (The Wind),0083942
2098,1,1982,6704,"Verdict, The",0084855
2099,0,1982,6871,Rocky III,0084602
2100,3,1982,7107,"State of Things, The",0084725
2101,2,1982,7175,Tenebre,0084777
2102,2,1982,7199,Swamp Thing,0084745
2103,3,1982,7244,An Officer and a Gentleman,0084434
2104,1,1982,7345,"Beast Within, The",0083629
2105,1,1982,7348,"Fits, The",4238858
2106,1,1982,7414,Mil gritos tiene la noche [Pieces],0082748
2107,3,1982,7557,Missing,0084335
2108,3,1982,8115,Evil Under the Sun,0083908
2109,2,1982,8117,"Scarlet Pimpernel, The",0084637
2110,3,1982,8165,"Entity, The",0082334
2111,3,1982,8665,Victor Victoria,0084865
2112,2,1982,8986,Tex,0084783
2113,1,1982,9356,Monty Python Live at the Hollywood Bowl,0084352
2114,3,1982,9524,"Party 2, The",0083686
2115,2,1982,9593,Gandhi,0083987
2116,2,1982,9634,Deux heures moins le quart avant Jesus-Christ,0083824
2117,1,1982,9723,Piratensender Power Play,0082911
2118,3,1982,9741,Sorceress,0086340
2119,3,1982,10183,"World According to Garp, The",0084917
2120,2,1982,10506,Six Pack,0084690
2121,3,1983,442,Silkwood,0086312
2122,1,1983,455,Christine,0085333
2123,1,1983,671,Star Wars: Episode VI - Return of the Jedi,0086190
2124,3,1983,1105,Educating Rita,0085478
2125,1,1983,1667,Trading Places,0086465
2126,3,1983,1785,"Hunger, The",0085701
2127,3,1983,1793,"Ballad of Narayama, The",0084390
2128,1,1983,1822,Yellowbeard,0086618
2129,0,1983,2255,Breathless,0085276
2130,2,1983,2387,Rumble Fish,0086216
2131,3,1983,2599,El Norte,0085482
2132,3,1983,3376,Dark Habits,0085496
2133,1,1983,3519,Local Hero,0085859
2134,3,1983,3644,Born in Flames,0085267
2135,3,1983,3672,Lianna,0085838
2136,1,1983,3685,WarGames,0086567
2137,2,1983,3892,Videodrome,0086541
2138,3,1983,3972,Flashdance,0085549
2139,3,1983,4283,Superman III,0086393
2140,1,1983,4448,Terms of Endearment,0086425
2141,3,1983,4449,Terms of Endearment,0086425
2142,0,1983,4585,Go for It,0085601
2143,1,1983,4622,"Man With Two Brains, The",0085894
2144,3,1983,4771,Los renglones torcidos de Dios,0224005
2145,3,1983,5257,Hercules,0085672
2146,1,1983,5321,Scarface,0086250
2147,1,1983,5427,"Dead Zone, The",0085407
2148,1,1983,5473,A Christmas Story,0085334
2149,0,1983,5945,Merry Christmas Mr Lawrence,0085933
2150,1,1983,6126,Krull,0085811
2151,1,1983,6127,Mickey&#39;s Christmas Carol,0085936
2152,2,1983,6313,Octopussy,0086034
2153,1,1983,6439,"Meaning of Life , The",0085959
2154,1,1983,6791,"4th Man, The",0086543
2155,3,1983,7243,Jaws 3-D,0085750
2156,3,1983,7247,Mortelle randonn&eacute;e,0084358
2157,1,1983,7531,El pico,0086104
2158,2,1983,7563,"Outsiders, The",0086066
2159,3,1983,7587,Yentl,0086619
2160,3,1983,7750,Cujo,0085382
2161,3,1983,8029,Barefoot Gen,0085218
2162,1,1983,8326,Strange Brew,0086373
2163,1,1983,9376,Deathstalker,0087127
2164,3,1983,8812,Wild Style,0084904
2165,3,1983,8971,"Best Christmas Pageant Ever, The",0085231
2166,3,1983,9130,Suburbia,0086589
2167,3,1983,9274,Risky Business,0086200
2168,1,1983,9705,Under Fire,0086510
2169,1,1983,9720,Die Supernasen,0086394
2170,3,1983,9749,Women&#39;s Prison Massacre,0085250
2171,2,1983,10746,Confidentially Yours,0086551
2172,3,1983,10748,Life Is a Bed of Roses,0086542
2173,2,1984,376,Ghostbusters,0087332
2174,1,1984,406,Gremlins,0087363
2175,3,1984,413,Conan the Destroyer,0087078
2176,3,1984,514,"Bostonians, The",0086992
2177,3,1984,570,Kaze no tani no Naushika,0087544
2178,3,1984,575,Police Academy,0087928
2179,3,1984,613,Amadeus,0086879
2180,3,1984,743,"Adventures of Buckaroo Banzai Across the 8th Dimension, The",0086856
2181,1,1984,813,"Paris, Texas",0087884
2182,0,1984,1048,Indiana Jones and the Temple of Doom,0087469
2183,3,1984,1582,What Have I Done to Deserve This?,0088461
2184,1,1984,1304,Star Trek III: The Search for Spock,0088170
2185,3,1984,1418,"Terminator, The",0088247
2186,3,1984,1296,Sixteen Candles,0088128
2187,3,1984,1430,"Karate Kid, The",0087538
2188,3,1984,1534,Dune,0087182
2189,1,1984,1536,This Is Spinal Tap,0088258
2190,0,1984,1848,Beverly Hills Cop,0086960
2191,3,1984,2000,Supergirl,0088206
2192,0,1984,2742,A Soldier&#39;s Story,0088146
2193,3,1984,2765,"Jewel in the Crown, The",0086739
2194,3,1984,3357,Blame It on Rio,0086973
2195,3,1984,2866,Love Streams,0087644
2196,3,1984,3489,Night of the Comet,0087799
2197,3,1984,3868,A Private Function,0089838
2198,1,1984,3885,Splash,0088161
2199,1,1984,4053,"Natural, The",0087781
2200,3,1984,4087,Poison for the Fairies,0135033
2201,1,1984,4157,"Neverending Story, The",0088323
2202,3,1984,4182,A nightmare on Elm Street,0087800
2203,3,1984,4193,Purple Rain,0087957
2204,2,1984,4355,Repo Man,0087995
2205,1,1984,4589,Non ci resta che piangere,0087814
2206,3,1984,4590,Protocol,0087951
2207,1,1984,4623,2010,0086837
2208,3,1984,4633,"Last Starfighter, The",0087597
2209,3,1984,4634,"Muppets Take Manhattan, The",0087755
2210,0,1984,4668,Top Secret!,0088286
2211,3,1984,4725,A Passage to India,0087892
2212,2,1984,5040,Body Double,0086984
2213,3,1984,5154,Friday the 13th Part IV: The Final Chapter,0087298
2214,3,1984,5255,Secret Places,0088075
2215,1,1984,5731,Blood Simple.,0086979
2216,1,1984,5751,Revenge of the Nerds,0088000
2217,0,1984,5761,Another Country,0086904
2218,0,1984,5796,Starman,0088172
2219,3,1984,5879,Children of the Corn,0087050
2220,1,1984,6072,Trancers,0090192
2221,1,1984,6293,Once Upon A Time In America,0087843
2222,3,1984,6309,Bachelor Party,0086927
2223,3,1984,6523,Johnny Dangerously,0087507
2224,0,1984,6529,Godzilla 1985,0087344
2225,3,1984,6703,"Silent Night, Deadly Night",0088117
2226,3,1984,7391,Los santos inocentes,0088040
2227,1,1984,7402,"Philadelphia Experiment, The",0087910
2228,2,1984,7403,"Ice Pirates, The",0087451
2229,2,1984,7404,Best Defense,0086955
2230,3,1984,7492,Angel,0086896
2231,1,1984,7532,Razorback,0087981
2232,1,1984,7530,El pico 2,0087913
2233,1,1984,8524,Nineteen Eighty-Four,0087803
2234,3,1984,8748,Romancing the Stone,0088011
2235,3,1984,8875,"Initiation, The",0087472
2236,2,1984,9241,All of Me,0086873
2237,3,1984,9311,Rhinestone,0088001
2238,2,1984,9327,C.H.U.D.,0087015
2239,1,1984,9584,Marche &agrave; l&#39;ombre,0087681
2240,1,1984,9722,Zwei Nasen tanken Super,0088459
2241,0,1984,9739,"Warrior and the Sorceress, The",0088379
2242,1,1984,9740,She,0090009
2243,3,1984,9756,Emmanuelle IV,0085486
2244,0,1984,9776,Double Trouble,0087481
2245,3,1984,10903,"Company of Wolves, The",0087075
2246,2,1985,149,Back to the Future,0088763
2247,3,1985,203,"Breakfast Club, The",0088847
2248,3,1985,402,Just One of the Guys,0089393
2249,3,1985,418,Red Sonja,0089893
2250,3,1985,486,Otac na sluzbenom putu,0089748
2251,3,1985,520,Weird Science,0090305
2252,1,1985,576,Police Academy 2: Their First Assignment,0089822
2253,3,1985,602,Agnes of God,0088683
2254,2,1985,676,Tomo yo shizukani nemure,0380761
2255,3,1985,752,Girls Just Want to Have Fun,0089208
2256,3,1985,880,Brazil,0088846
2257,3,1985,935,Anne of Green Gables,0088727
2258,3,1985,963,Sans toi ni loi (Vagabond),0089960
2259,3,1985,991,"Color Purple, The",0088939
2260,1,1985,1046,Real Genius,0089886
2261,1,1985,1187,White Nights,0090319
2262,3,1985,1408,Clue,0088930
2263,0,1985,1269,Ladyhawke,0089457
2264,3,1985,1561,A Room with a View,0091867
2265,3,1985,1500,Dim Sum: A Little Bit of Heart,0087150
2266,3,1985,1654,Desperately Seeking Susan,0089017
2267,0,1985,1708,Huang tudi (Yellow Earth),0087433
2268,3,1985,1789,"Trip To Bountiful, The",0090203
2269,1,1985,1832,Fletch,0089155
2270,3,1985,1949,"Black Cauldron, The",0088814
2271,0,1985,2152,Enemy Mine,0089092
2272,0,1985,2302,Fandango,0089126
2273,1,1985,2343,Mr Vampire (Geung si sin sang),0089371
2274,1,1985,2352,Ran,0089881
2275,0,1985,2531,Ast&eacute;rix et la Surprise de C&eacute;asar (Asterix vs. Caesar),0088748
2276,1,1985,2576,Commando,0088944
2277,3,1985,2613,Wetherby,0090310
2278,3,1985,2894,Return to Oz,0089908
2279,3,1985,3001,"Goonies, The",0089218
2280,3,1985,3320,Better Off Dead,0088794
2281,1,1985,3416,Starchaser: The Legend of Orin,0090065
2282,3,1985,3666,Desert Hearts,0089015
2283,3,1985,3719,A Chorus Line,0088915
2284,3,1985,3741,Sweet Dreams,0090110
2285,0,1985,3802,Day of the Dead,0088993
2286,2,1985,3872,After Hours,0088680
2287,3,1985,3986,Legend,0089469
2288,3,1985,4123,"Care Bears Movie, The",0088885
2289,1,1985,4480,Detective,0089066
2290,3,1985,4550,Barbarian Queen,0088771
2291,3,1985,4893,Phenomena,0087909
2292,3,1985,4945,"Official Story, The",0089276
2293,2,1985,4949,My Beautiful Laundrette,0091578
2294,3,1985,5297,Purple Rose of Cairo,0089853
2295,3,1985,5467,"Sure Thing, The",0090103
2296,3,1985,5563,Friday the 13th: A New Beginning,0089173
2297,0,1985,5564,Re-Animator,0089885
2298,1,1985,5627,Spies Like Us,0090056
2299,3,1985,5632,Witness,0090329
2300,3,1985,5660,"Legend of Billie Jean, The",0089470
2301,1,1985,5795,Tampopo,0092048
2302,2,1985,5943,Fright Night,0089175
2303,3,1985,6018,A Nightmare on Elm Street 2: Freddy&#39;s Revenge,0089686
2304,3,1985,6155,Out of Africa,0089755
2305,0,1985,6165,Come and See,0091251
2306,1,1985,6314,A View to a Kill,0090264
2307,0,1985,6730,"Quiet Earth, The",0089869
2308,2,1985,6792,Kiss of the Spider Woman,0089424
2309,0,1985,6840,Rambo: First Blood Part II,0089880
2310,3,1985,6853,Dreamchild,0089052
2311,2,1985,6873,Rocky IV,0089927
2312,0,1985,6902,Angel&#39;s Egg,0208502
2313,3,1985,7173,Flesh+Blood,0089153
2314,0,1985,7576,Night on the Galactic Railroad,0089206
2315,2,1985,7703,Ninja Terminator,0199849
